time_s,desired_vx_m_s,actual_com_vx_m_s
5.342000000000119,0.0,-8.021995913810885e-07
5.343000000000119,0.0,-8.147682310757112e-07
5.344000000000119,0.0,-8.273231721102791e-07
5.34500000000012,0.0,-8.398324046577256e-07
5.34600000000012,0.0,-8.522637920110622e-07
5.34700000000012,0.0,-8.645852030285338e-07
5.348000000000121,0.0,-8.767646472239083e-07
5.349000000000121,0.0,-8.88770411109764e-07
5.350000000000121,0.0,-9.005711951154151e-07
5.351000000000122,0.0,-9.121362507682787e-07
5.352000000000122,0.0,-9.234355167300878e-07
5.353000000000122,0.0,-9.344397536097415e-07
5.354000000000123,0.0,-9.45120675568736e-07
5.355000000000123,0.0,-9.554510795613712e-07
5.356000000000123,0.0,-9.654049697259596e-07
5.357000000000124,0.0,-9.749576780730134e-07
5.358000000000124,0.0,-9.840859777533952e-07
5.359000000000124,0.0,-9.92768192116319e-07
5.360000000000125,0.0,-1.000984294943658e-06
5.361000000000125,0.0,-1.0087160044439433e-06
5.362000000000125,0.0,-1.0159468668601245e-06
5.363000000000126,0.0,-1.022662334108697e-06
5.364000000000126,0.0,-1.0288498283248883e-06
5.365000000000126,0.0,-1.0344987993154666e-06
5.366000000000127,0.0,-1.0396007697779097e-06
5.367000000000127,0.0,-1.044149370908024e-06
5.368000000000127,0.0,-1.0481403655154223e-06
5.369000000000128,0.0,-1.0515716609363489e-06
5.370000000000128,0.0,-1.0544433097408583e-06
5.371000000000128,0.0,-1.056757498805694e-06
