time_s,right_foot_x_m,left_foot_x_m,com_x_m,dcm_x_m
1.1219999999999872,-0.00298321197775566,0.004189585916573398,-0.0010688450091697157,0.0033423631569807323
1.1229999999999871,-0.0029832155852672054,0.004263655687532278,-0.0010390040882808814,0.0033852361387902664
1.123999999999987,-0.002983219142257313,0.004336554745313805,-0.001009074456402241,0.0034283997011787014
1.124999999999987,-0.002983222649033174,0.004408275916978294,-0.0009790547479021426,0.003471855813616536
1.1259999999999868,-0.002983226105881325,0.004478812441095769,-0.0009489435930389111,0.0035156064589227662
1.1269999999999867,-0.0029832295130682827,0.004548157972838781,-0.0009187396178983497,0.0035596536333553563
1.1279999999999866,-0.0029832328708411723,0.004616306589049853,-0.0008884414443310495,0.003603999346702326
1.1289999999999865,-0.00298323617942836,0.004683252793286689,-0.0008580476898895097,0.0036486456223734504
1.1299999999999863,-0.0029832394390400087,0.004748991520846977,-0.0008275569677650568,0.003693594497492591
1.1309999999999862,-0.0029832426498686573,0.004813518143776105,-0.0007969678867245674,0.003738848022990637
1.1319999999999861,-0.0029832458120900383,0.004876828475859605,-0.0007662790510469908,0.0037844082636990938
1.132999999999986,-0.0029832489258636097,0.004938918777603494,-0.0007354890604596632,0.0038302772984442875
1.133999999999986,-0.002983251991333415,0.0049997857612044845,-0.0007045965100744161,0.003876457220142228
1.1349999999999858,-0.0029832550086289636,0.005059426595512625,-0.0006735999903234748,0.003922950135894099
1.1359999999999857,-0.002983257977866206,0.005117838910989475,-0.0006424980868951422,0.0039697581670824
1.1369999999999856,-0.0029832608991485357,0.005175020804663305,-0.0006112893806692657,0.004016883449467747
1.1379999999999855,-0.002983263772567935,0.005230970845084564,-0.0005799724476524865,0.004064328133286317
1.1389999999999854,-0.0029832665982063803,0.005285688077283633,-0.0005485458589132644,0.004112094383347958
1.1399999999999852,-0.0029832693761374126,0.005339172027733645,-0.00051700818051668,0.004160184379134972
1.1409999999999851,-0.0029832721064276483,0.00539142270932052,-0.0004853579734590052,0.0042086003149015595
1.141999999999985,-0.0029832747891388573,0.0054424406263226975,-0.00045359379360204586,0.004257344399773931
1.142999999999985,-0.0029832774243298745,0.0054922267794035385,-0.00042171419160724733,0.004306418857851114
1.1439999999999848,-0.0029832800120591033,0.00554078267061758,-0.0003897177128695645,0.004355825928306431
1.1449999999999847,-0.002983282552387053,0.005588110308434816,-0.0003576028974510905,0.00440556786548967
1.1459999999999846,-0.002983285045379305,0.005634212212783735,-0.0003253682800144428,0.004455646939029942
1.1469999999999845,-0.002983287491109596,0.005679091420116897,-0.00029301238975590403,0.004506065433939243
1.1479999999999844,-0.002983289889663344,0.005722751488500277,-0.00026053375033830984,0.004556825650716717
1.1489999999999843,-0.0029832922411415935,0.0057651965027296454,-0.00022793087982368664,0.00460792990545362
1.1499999999999841,-0.0029832945456651685,0.005806431079475959,-0.00019520229060563513,0.004659380529939
1.150999999999984,-0.0029832968033791296,0.005846460372461798,-0.00016234648934145316,0.004711179871766091
1.151999999999984,-0.002983299014457922,0.005885290077671479,-0.00012936197688399683,0.00476333029443943
1.1529999999999838,-0.0029833011791105535,0.005922926438596955,-9.624724821327753e-05,0.004815834177482698
1.1539999999999837,-0.0029833032975865115,0.005959376251520979,-6.30007923677904e-05,0.0048686939165472985
1.1549999999999836,-0.0029833053701819002,0.005994646870840203,-2.9621092375572916e-05,0.004921911923521654
1.1559999999999835,-0.0029833073972460196,0.006028746214429678,3.893374815011986e-06,0.0049754906266412735
1.1569999999999834,-0.0029833093791885026,0.006061682769050112,3.754413840477038e-05,0.005029432470599534
1.1579999999999833,-0.002983311316486881,0.006093465595799715,7.133273381345102e-05,0.005083739916659231
1.1589999999999832,-0.0029833132096943873,0.006124104335611938,0.00010526070274980416,0.005138415442764882
1.159999999999983,-0.002983315059448456,0.006153609214799554,0.00013932959328192727,0.005193461543655795
1.160999999999983,-0.002983316866479609,0.006181991050646316,0.0001735409599078978,0.005248880730979888
1.1619999999999828,-0.0029833186316206672,0.00620926125704642,0.00020789636362670603,0.005304675533408302
1.1629999999999827,-0.002983320355816359,0.006235431850192048,0.00024239737200947687,0.005360848496750772
1.1639999999999826,-0.0029833220401335385,0.006260515454308559,0.0002770455592709975,0.005417402184071787
1.1649999999999825,-0.002983323685771633,0.006284525307436952,0.0003118425063415445,0.005474339175807546
1.1659999999999824,-0.002983325294073394,0.00630747526726252,0.00034678980093901814,0.005531662069883688
1.1669999999999823,-0.0029833268665360453,0.006329379816988655,0.0003818890376413896,0.005589373481833838
1.1679999999999822,-0.0029833284048227677,0.006350254071253526,0.00041714181795945434,0.005647476044918942
1.168999999999982,-0.0029833299107744037,0.006370113782088064,0.0004525497504099103,0.0057059724102474264
1.169999999999982,-0.002983331386421225,0.006388975344912361,0.0004881144505887486,0.005764865246896154
1.1709999999999818,-0.0029833328339950315,0.006406855804567525,0.0005238375412449703,0.005824157242032215
1.1719999999999817,-0.002983334255941492,0.0064237728613797986,0.0005597206523546308,0.005883851101035536
1.1729999999999816,-0.0029833356549320922,0.006439744877253095,0.0005957654211952112,0.005943949547622315
1.1739999999999815,-0.0029833370338763726,0.0064547908817857965,0.0006319734924203247,0.006004455323969314
1.1749999999999814,-0.0029833383959342,0.006468930578407317,0.0006683465181347588,0.006065371190838961
